year,occupation,job_satisfaction,hours_worked,age,sex,highest_degree,stress_level,marital_status,race,work_status,num_children,income
2022,Education,moderately satisfied,,51.0,female,graduate,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,54.0,male,high school,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Government/Military,moderately satisfied,,,female,graduate,sometimes,never married,white,working full time,1.0,"$25,000 or more"
2022,Services,very satisfied,,57.0,female,high school,hardly ever,married,white,working part time,4.0,"$25,000 or more"
2022,Other,very dissatisfied,,33.0,male,bachelor's,often,never married,white,working full time,0.0,"$25,000 or more"
2022,Healthcare,very satisfied,,59.0,female,high school,hardly ever,married,white,working part time,4.0,"$25,000 or more"
2022,Stores,moderately satisfied,,63.0,male,bachelor's,hardly ever,married,white,working full time,2.0,"$25,000 or more"
2022,Construction,moderately satisfied,,42.0,male,high school,hardly ever,never married,black,working full time,5.0,"$25,000 or more"
2022,Education,moderately satisfied,,42.0,female,bachelor's,often,never married,black,working full time,2.0,"$25,000 or more"
2022,Stores,very satisfied,,45.0,female,high school,hardly ever,married,white,working full time,0.0,"$25,000 or more"
2022,Stores,a little dissatisfied,,37.0,female,high school,hardly ever,widowed,white,working full time,5.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,,male,high school,sometimes,married,white,working full time,5.0,"$25,000 or more"
2022,Healthcare,very satisfied,,44.0,female,bachelor's,often,married,black,working full time,0.0,"$25,000 or more"
2022,Education,moderately satisfied,50.0,38.0,female,graduate,sometimes,married,black,"with a job, but not at work because of temporary illness, vacation, strike",2.0,"$25,000 or more"
2022,Stores,moderately satisfied,,41.0,female,high school,hardly ever,divorced,black,working part time,1.0,"$25,000 or more"
2022,Education,moderately satisfied,,,male,associate/junior college,never,married,other,working full time,0.0,"$25,000 or more"
2022,Healthcare,very satisfied,,52.0,female,high school,sometimes,widowed,white,working full time,3.0,"$20,000 to $24,999"
2022,Services,very satisfied,,64.0,male,high school,sometimes,never married,white,working part time,0.0,"$10,000 to $14,999"
2022,Services,a little dissatisfied,,28.0,male,high school,hardly ever,never married,white,working part time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,38.0,female,high school,always,separated,white,working full time,3.0,"$25,000 or more"
2022,Construction,moderately satisfied,,25.0,male,high school,sometimes,never married,white,working full time,1.0,"$25,000 or more"
2022,Services,very satisfied,,32.0,female,less than high school,sometimes,married,white,working part time,3.0,"$25,000 or more"
2022,Stores,moderately satisfied,,25.0,female,high school,sometimes,married,other,working part time,2.0,"$1,000 to $2,999"
2022,Manufacturing,moderately satisfied,,48.0,female,associate/junior college,sometimes,married,black,working full time,2.0,"$25,000 or more"
2022,Services,a little dissatisfied,,39.0,female,bachelor's,sometimes,married,white,working full time,2.0,"$5,000 to $5,999"
2022,Services,moderately satisfied,,26.0,female,high school,always,never married,black,working full time,1.0,"$3,000 to $3,999"
2022,Services,a little dissatisfied,,38.0,male,bachelor's,often,never married,other,working full time,0.0,"$25,000 or more"
2022,Agriculture,moderately satisfied,,50.0,male,bachelor's,sometimes,never married,other,working full time,0.0,"$25,000 or more"
2022,Manufacturing,very satisfied,,57.0,male,high school,never,never married,black,working full time,2.0,"$25,000 or more"
2022,Healthcare,very satisfied,,42.0,female,bachelor's,sometimes,never married,other,working full time,0.0,"$25,000 or more"
2022,Agriculture,very satisfied,,50.0,female,bachelor's,sometimes,never married,white,working full time,8.0,"$25,000 or more"
2022,Services,moderately satisfied,,48.0,male,high school,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Manufacturing,very satisfied,,23.0,male,associate/junior college,sometimes,never married,other,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,34.0,female,graduate,sometimes,married,white,working full time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,36.0,female,graduate,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Services,very satisfied,,52.0,female,bachelor's,hardly ever,married,white,working full time,2.0,"$25,000 or more"
2022,Healthcare,very satisfied,,57.0,female,graduate,sometimes,married,white,working part time,0.0,"$25,000 or more"
2022,Construction,very satisfied,,35.0,male,high school,sometimes,divorced,white,working part time,2.0,"$25,000 or more"
2022,Construction,very satisfied,,49.0,male,high school,hardly ever,divorced,other,working full time,1.0,"$25,000 or more"
2022,Agriculture,moderately satisfied,,50.0,male,graduate,hardly ever,widowed,white,working full time,2.0,"$25,000 or more"
2022,Other,moderately satisfied,,25.0,male,high school,sometimes,never married,black,working part time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,49.0,female,high school,sometimes,never married,black,working full time,3.0,"$8,000 to $9,999"
2022,Healthcare,very satisfied,,62.0,male,bachelor's,hardly ever,married,other,working full time,4.0,"$25,000 or more"
2022,Services,moderately satisfied,,64.0,female,high school,never,widowed,black,working part time,2.0,"$8,000 to $9,999"
2022,Services,a little dissatisfied,,21.0,female,high school,often,never married,black,working full time,0.0,"$1,000 to $2,999"
2022,Services,moderately satisfied,,58.0,male,associate/junior college,sometimes,never married,other,working full time,0.0,"$25,000 or more"
2022,Other,very satisfied,,32.0,male,high school,never,never married,black,working full time,0.0,"$25,000 or more"
2022,Stores,moderately satisfied,,32.0,male,less than high school,sometimes,never married,white,working part time,0.0,"$25,000 or more"
2022,Services,very satisfied,,41.0,male,bachelor's,sometimes,married,white,working full time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,,male,high school,sometimes,married,other,working full time,0.0,"$25,000 or more"
2022,Construction,moderately satisfied,,64.0,male,high school,sometimes,divorced,other,working full time,1.0,"$25,000 or more"
2022,Stores,moderately satisfied,,20.0,female,high school,often,never married,white,working part time,0.0,"$25,000 or more"
2022,Education,very satisfied,,31.0,male,graduate,often,never married,black,working full time,2.0,"$25,000 or more"
2022,Stores,very satisfied,,28.0,female,high school,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,,moderately satisfied,,43.0,male,high school,hardly ever,never married,black,working full time,2.0,"$20,000 to $24,999"
2022,Services,a little dissatisfied,,60.0,female,bachelor's,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Stores,moderately satisfied,,62.0,female,high school,hardly ever,never married,black,working full time,1.0,"$25,000 or more"
2022,Stores,moderately satisfied,,43.0,female,bachelor's,often,divorced,black,working full time,2.0,"$25,000 or more"
2022,Healthcare,very satisfied,,20.0,male,high school,sometimes,never married,white,working part time,0.0,"$25,000 or more"
2022,Healthcare,very satisfied,,47.0,female,graduate,never,never married,black,working full time,0.0,"$25,000 or more"
2022,Construction,moderately satisfied,,39.0,female,less than high school,never,married,white,working full time,3.0,"$25,000 or more"
2022,Education,a little dissatisfied,,,female,high school,always,married,white,working part time,0.0,"$20,000 to $24,999"
2022,Services,moderately satisfied,,46.0,male,high school,always,married,black,working full time,4.0,"$25,000 or more"
2022,Services,very satisfied,,51.0,male,high school,often,divorced,black,working full time,2.0,"$25,000 or more"
2022,Healthcare,very satisfied,,68.0,female,less than high school,hardly ever,never married,white,working full time,1.0,"$7,000 to $7,999"
2022,Construction,very satisfied,,22.0,male,associate/junior college,often,married,white,working full time,0.0,"$25,000 or more"
2022,Education,a little dissatisfied,,36.0,female,graduate,always,married,white,working full time,2.0,"$25,000 or more"
2022,Government/Military,moderately satisfied,,55.0,male,high school,sometimes,widowed,black,working full time,1.0,"$25,000 or more"
2022,Other,moderately satisfied,,,female,graduate,often,divorced,white,working full time,2.0,"$25,000 or more"
2022,Services,very satisfied,,34.0,female,high school,hardly ever,married,white,working part time,3.0,"$25,000 or more"
2022,Wholesalers,moderately satisfied,,41.0,male,associate/junior college,often,married,white,working full time,1.0,"$25,000 or more"
2022,Services,moderately satisfied,,42.0,male,high school,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Agriculture,very satisfied,,29.0,male,associate/junior college,never,married,black,working part time,5.0,"$25,000 or more"
2022,Education,very satisfied,,53.0,female,graduate,sometimes,divorced,black,working full time,2.0,"$25,000 or more"
2022,Services,very satisfied,,56.0,female,associate/junior college,never,married,black,working full time,6.0,"$25,000 or more"
2022,Services,very satisfied,,74.0,female,high school,hardly ever,widowed,black,working part time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,60.0,female,high school,often,married,other,working full time,4.0,"$20,000 to $24,999"
2022,Construction,very satisfied,,60.0,female,high school,always,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,a little dissatisfied,,58.0,female,less than high school,sometimes,married,white,working full time,2.0,"$3,000 to $3,999"
2022,Services,moderately satisfied,,55.0,female,high school,hardly ever,divorced,white,working full time,2.0,"$25,000 or more"
2022,Services,a little dissatisfied,,31.0,female,high school,sometimes,never married,white,working full time,3.0,"$25,000 or more"
2022,Stores,very satisfied,,38.0,female,high school,always,never married,black,working full time,2.0,"$25,000 or more"
2022,Government/Military,a little dissatisfied,,25.0,male,bachelor's,hardly ever,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,23.0,female,high school,always,never married,black,working full time,0.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,55.0,male,graduate,always,married,white,working full time,2.0,"$25,000 or more"
2022,Government/Military,very satisfied,,35.0,male,high school,sometimes,married,black,working full time,0.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,59.0,male,high school,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Healthcare,very satisfied,,51.0,female,high school,always,divorced,white,working full time,2.0,"$25,000 or more"
2022,Services,very satisfied,,47.0,female,bachelor's,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,47.0,female,graduate,sometimes,married,black,working full time,2.0,"$25,000 or more"
2022,Services,very satisfied,,27.0,male,graduate,sometimes,married,white,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,23.0,female,high school,never,never married,black,working full time,1.0,"$20,000 to $24,999"
2022,Education,moderately satisfied,,48.0,female,less than high school,hardly ever,divorced,white,working part time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,32.0,female,high school,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,62.0,female,bachelor's,often,divorced,white,working full time,0.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,43.0,male,graduate,often,married,white,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,46.0,male,graduate,never,widowed,white,working full time,4.0,"$25,000 or more"
2022,Services,very satisfied,,56.0,male,bachelor's,often,married,white,working full time,2.0,"$25,000 or more"
2022,Manufacturing,very satisfied,,34.0,male,less than high school,hardly ever,never married,other,working part time,0.0,"$25,000 or more"
2022,Services,very satisfied,,30.0,female,less than high school,sometimes,married,white,working part time,1.0,"$25,000 or more"
2022,Education,very satisfied,,23.0,female,graduate,always,never married,white,working full time,0.0,"$25,000 or more"
2022,Healthcare,very satisfied,,,male,graduate,often,never married,white,working full time,0.0,"$25,000 or more"
2022,Construction,very satisfied,,25.0,male,high school,often,divorced,white,working full time,1.0,"$25,000 or more"
2022,Education,moderately satisfied,,24.0,female,bachelor's,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Wholesalers,moderately satisfied,,44.0,male,high school,sometimes,divorced,other,working full time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,44.0,female,less than high school,hardly ever,divorced,white,working full time,3.0,"$20,000 to $24,999"
2022,Services,very satisfied,,36.0,female,associate/junior college,hardly ever,married,white,working full time,0.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,34.0,female,associate/junior college,never,never married,black,working full time,0.0,"$25,000 or more"
2022,Government/Military,moderately satisfied,,51.0,female,bachelor's,sometimes,divorced,black,working full time,1.0,"$25,000 or more"
2022,Services,very satisfied,,74.0,male,bachelor's,never,married,black,working part time,3.0,"$25,000 or more"
2022,Stores,moderately satisfied,,53.0,male,bachelor's,always,married,white,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,72.0,male,bachelor's,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Services,very satisfied,,44.0,male,graduate,sometimes,married,other,working full time,1.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,48.0,male,graduate,often,never married,other,working full time,2.0,"$25,000 or more"
2022,Government/Military,very satisfied,,21.0,female,high school,sometimes,never married,white,working part time,0.0,"$25,000 or more"
2022,Services,a little dissatisfied,,44.0,female,bachelor's,hardly ever,married,white,working full time,1.0,"$25,000 or more"
2022,Education,very satisfied,,55.0,female,graduate,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Manufacturing,very satisfied,,50.0,male,bachelor's,never,married,other,working full time,4.0,"$25,000 or more"
2022,Education,moderately satisfied,,47.0,female,graduate,sometimes,married,other,working full time,2.0,"$25,000 or more"
2022,Stores,very satisfied,,54.0,male,graduate,sometimes,divorced,white,working full time,2.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,36.0,male,graduate,always,married,white,working full time,3.0,"$25,000 or more"
2022,Services,very dissatisfied,,33.0,male,high school,never,married,black,working full time,2.0,"$10,000 to $14,999"
2022,,very satisfied,,32.0,female,bachelor's,hardly ever,married,white,working part time,2.0,"$25,000 or more"
2022,Healthcare,very satisfied,,54.0,female,bachelor's,never,divorced,black,working part time,2.0,"$25,000 or more"
2022,Services,very satisfied,,31.0,female,graduate,sometimes,married,black,working full time,1.0,"$25,000 or more"
2022,Manufacturing,very satisfied,,20.0,male,high school,sometimes,never married,black,working full time,0.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,42.0,female,high school,sometimes,divorced,white,working part time,2.0,"$25,000 or more"
2022,Stores,moderately satisfied,,60.0,female,high school,often,divorced,white,working full time,2.0,"$25,000 or more"
2022,Services,a little dissatisfied,,39.0,male,graduate,often,married,white,working full time,2.0,"$25,000 or more"
2022,Services,very satisfied,,65.0,female,graduate,sometimes,married,white,working part time,2.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,32.0,female,graduate,sometimes,married,other,working full time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,55.0,41.0,female,bachelor's,sometimes,never married,black,"with a job, but not at work because of temporary illness, vacation, strike",2.0,"$25,000 or more"
2022,Healthcare,a little dissatisfied,,40.0,female,bachelor's,sometimes,never married,black,working full time,3.0,"$25,000 or more"
2022,,a little dissatisfied,,43.0,female,graduate,sometimes,married,white,working part time,3.0,"$25,000 or more"
2022,Agriculture,very satisfied,,30.0,male,high school,hardly ever,never married,white,working full time,0.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,35.0,male,high school,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,18.0,male,high school,often,never married,black,working full time,0.0,"$10,000 to $14,999"
2022,Government/Military,moderately satisfied,,27.0,male,bachelor's,always,never married,other,working part time,0.0,"$25,000 or more"
2022,Stores,moderately satisfied,,21.0,female,high school,always,never married,black,working full time,0.0,"$10,000 to $14,999"
2022,Services,a little dissatisfied,,21.0,male,high school,sometimes,never married,white,working full time,0.0,"$20,000 to $24,999"
2022,Services,very satisfied,,24.0,female,high school,sometimes,never married,black,working part time,1.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,57.0,female,high school,sometimes,married,white,working part time,2.0,"$20,000 to $24,999"
2022,Manufacturing,moderately satisfied,,50.0,male,bachelor's,sometimes,divorced,black,working full time,1.0,"$25,000 or more"
2022,Services,moderately satisfied,,75.0,male,high school,hardly ever,divorced,white,working part time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,25.0,male,bachelor's,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Healthcare,a little dissatisfied,,27.0,female,high school,always,never married,white,working full time,3.0,"$25,000 or more"
2022,Services,moderately satisfied,,32.0,male,high school,hardly ever,married,white,working full time,0.0,"$25,000 or more"
2022,Other,a little dissatisfied,,51.0,female,graduate,sometimes,divorced,white,working full time,3.0,"$25,000 or more"
2022,Services,very satisfied,,63.0,male,high school,never,never married,white,working part time,0.0,"$20,000 to $24,999"
2022,Healthcare,very satisfied,60.0,52.0,male,graduate,often,never married,white,"with a job, but not at work because of temporary illness, vacation, strike",0.0,"$25,000 or more"
2022,Services,very satisfied,,,female,high school,hardly ever,divorced,white,working full time,2.0,"$20,000 to $24,999"
2022,Manufacturing,very dissatisfied,,24.0,male,high school,often,married,white,working full time,0.0,"$25,000 or more"
2022,Wholesalers,very satisfied,,41.0,female,less than high school,sometimes,never married,white,working part time,6.0,"$10,000 to $14,999"
2022,Services,very satisfied,,40.0,male,high school,sometimes,never married,other,working full time,0.0,"$25,000 or more"
2022,Healthcare,very satisfied,,45.0,female,less than high school,always,married,other,working full time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,58.0,male,high school,often,divorced,white,working part time,1.0,"$25,000 or more"
2022,Other,a little dissatisfied,,55.0,male,high school,often,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,a little dissatisfied,,20.0,female,high school,sometimes,separated,other,working part time,0.0,"$25,000 or more"
2022,Construction,moderately satisfied,,58.0,female,high school,often,divorced,white,working full time,0.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,37.0,female,high school,hardly ever,divorced,white,working full time,3.0,"$25,000 or more"
2022,Services,very satisfied,,52.0,female,graduate,often,divorced,white,working full time,1.0,"$25,000 or more"
2022,Services,moderately satisfied,,,male,bachelor's,hardly ever,never married,white,working part time,0.0,"$25,000 or more"
2022,Healthcare,very satisfied,,37.0,male,graduate,often,divorced,white,working full time,1.0,"$25,000 or more"
2022,Government/Military,moderately satisfied,,33.0,female,graduate,sometimes,married,white,working full time,0.0,"$25,000 or more"
2022,Services,a little dissatisfied,,21.0,male,high school,hardly ever,never married,white,working part time,0.0,"$25,000 or more"
2022,Construction,a little dissatisfied,,,male,high school,often,never married,white,working part time,2.0,"$8,000 to $9,999"
2022,Healthcare,very satisfied,,,female,high school,often,divorced,white,working full time,1.0,"$25,000 or more"
2022,Services,moderately satisfied,,59.0,male,high school,often,divorced,other,working full time,3.0,"$25,000 or more"
2022,Services,very satisfied,,37.0,male,high school,hardly ever,widowed,white,working full time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,57.0,male,high school,sometimes,married,black,working full time,6.0,"$25,000 or more"
2022,Healthcare,very satisfied,,80.0,female,bachelor's,hardly ever,divorced,white,working part time,3.0,"$25,000 or more"
2022,Services,moderately satisfied,48.0,47.0,female,high school,sometimes,never married,white,"with a job, but not at work because of temporary illness, vacation, strike",3.0,"$25,000 or more"
2022,Healthcare,a little dissatisfied,,33.0,female,associate/junior college,always,divorced,black,working full time,4.0,"$25,000 or more"
2022,Healthcare,very satisfied,,35.0,female,bachelor's,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Wholesalers,moderately satisfied,38.0,28.0,female,bachelor's,sometimes,never married,other,"with a job, but not at work because of temporary illness, vacation, strike",0.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,63.0,female,high school,often,divorced,white,working full time,0.0,"$25,000 or more"
2022,Services,a little dissatisfied,,,female,graduate,always,never married,other,working full time,0.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,36.0,58.0,female,bachelor's,often,married,white,"with a job, but not at work because of temporary illness, vacation, strike",0.0,"$25,000 or more"
2022,Services,moderately satisfied,,28.0,male,bachelor's,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,75.0,male,high school,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,46.0,female,graduate,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Education,a little dissatisfied,50.0,32.0,female,bachelor's,always,never married,white,"with a job, but not at work because of temporary illness, vacation, strike",0.0,"$25,000 or more"
2022,Services,moderately satisfied,,56.0,male,bachelor's,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Other,very satisfied,,52.0,male,high school,often,divorced,other,working full time,3.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,50.0,male,high school,always,separated,other,working full time,3.0,"$25,000 or more"
2022,,moderately satisfied,,39.0,female,high school,hardly ever,married,other,working full time,2.0,"$25,000 or more"
2022,Construction,very satisfied,,40.0,male,high school,sometimes,married,black,working full time,4.0,"$25,000 or more"
2022,Services,very satisfied,,64.0,female,less than high school,hardly ever,divorced,other,working part time,6.0,"$20,000 to $24,999"
2022,Services,very satisfied,,53.0,male,graduate,sometimes,married,white,working full time,4.0,"$25,000 or more"
2022,Services,very satisfied,,41.0,male,bachelor's,hardly ever,divorced,white,working full time,3.0,"$25,000 or more"
2022,Agriculture,very satisfied,,43.0,male,bachelor's,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,58.0,male,less than high school,sometimes,married,other,working full time,3.0,"$25,000 or more"
2022,Construction,very satisfied,,38.0,male,high school,hardly ever,married,white,working part time,6.0,"$25,000 or more"
2022,Stores,very satisfied,,32.0,female,high school,often,never married,other,working part time,2.0,"$25,000 or more"
2022,Government/Military,very satisfied,,45.0,male,high school,sometimes,married,white,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,36.0,female,high school,sometimes,married,other,working full time,3.0,"$25,000 or more"
2022,Education,moderately satisfied,,36.0,female,graduate,sometimes,married,white,working full time,3.0,"$25,000 or more"
2022,Services,moderately satisfied,,33.0,female,high school,often,married,white,working full time,0.0,"$25,000 or more"
2022,Government/Military,very satisfied,,40.0,male,associate/junior college,sometimes,married,white,working full time,5.0,"$25,000 or more"
2022,Services,very satisfied,,35.0,female,less than high school,often,never married,white,working full time,3.0,"$25,000 or more"
2022,Construction,very satisfied,,33.0,male,high school,sometimes,never married,black,working full time,5.0,"$25,000 or more"
2022,Services,moderately satisfied,,35.0,female,graduate,sometimes,married,white,working part time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,,male,bachelor's,sometimes,married,white,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,34.0,male,high school,sometimes,married,other,working full time,2.0,"$25,000 or more"
2022,Healthcare,very satisfied,,52.0,female,bachelor's,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Construction,moderately satisfied,,55.0,male,high school,hardly ever,married,white,working full time,2.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,32.0,female,associate/junior college,often,divorced,white,working full time,0.0,"$25,000 or more"
2022,Wholesalers,very satisfied,,53.0,male,high school,often,divorced,white,working full time,2.0,"$25,000 or more"
2022,,very satisfied,,51.0,male,high school,sometimes,married,black,working full time,4.0,"$25,000 or more"
2022,Healthcare,very satisfied,,33.0,female,bachelor's,sometimes,divorced,white,working full time,0.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,21.0,female,high school,hardly ever,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,23.0,male,less than high school,sometimes,never married,other,working full time,1.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,44.0,female,high school,hardly ever,married,other,working full time,2.0,"$25,000 or more"
2022,Other,moderately satisfied,,26.0,female,bachelor's,often,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,45.0,42.0,male,bachelor's,sometimes,married,white,"with a job, but not at work because of temporary illness, vacation, strike",2.0,"$25,000 or more"
2022,Other,very satisfied,,21.0,female,high school,sometimes,never married,white,working full time,0.0,"$20,000 to $24,999"
2022,Government/Military,very satisfied,,65.0,female,high school,hardly ever,separated,other,working part time,3.0,"$6,000 to $6,999"
2022,Agriculture,very satisfied,,68.0,male,bachelor's,hardly ever,married,black,working full time,8.0,"$25,000 or more"
2022,Services,very satisfied,,54.0,female,less than high school,often,widowed,black,working full time,4.0,"under $1,000"
2022,Healthcare,very satisfied,,57.0,female,high school,sometimes,divorced,white,working full time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,36.0,male,high school,always,married,white,working full time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,59.0,male,less than high school,always,never married,white,working part time,0.0,"$8,000 to $9,999"
2022,Education,moderately satisfied,,,female,high school,sometimes,married,black,working full time,2.0,"$25,000 or more"
2022,Stores,very satisfied,,27.0,female,high school,always,never married,other,working full time,1.0,"$25,000 or more"
2022,Services,moderately satisfied,,33.0,female,bachelor's,sometimes,divorced,white,working full time,0.0,"$25,000 or more"
2022,Government/Military,moderately satisfied,,33.0,female,bachelor's,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Government/Military,a little dissatisfied,,42.0,male,bachelor's,often,never married,white,working full time,0.0,"$25,000 or more"
2022,Agriculture,very satisfied,,33.0,male,bachelor's,sometimes,married,white,working full time,1.0,"$25,000 or more"
2022,Manufacturing,very satisfied,,41.0,male,bachelor's,hardly ever,married,white,working full time,3.0,"$25,000 or more"
2022,Manufacturing,very satisfied,,57.0,female,graduate,often,never married,white,working full time,0.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,44.0,male,associate/junior college,often,married,white,working full time,3.0,"$25,000 or more"
2022,Services,moderately satisfied,,42.0,female,bachelor's,sometimes,married,white,working part time,2.0,"$25,000 or more"
2022,Education,moderately satisfied,,45.0,male,graduate,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Services,very satisfied,,38.0,male,high school,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,46.0,female,bachelor's,sometimes,married,white,working full time,1.0,"$25,000 or more"
2022,Healthcare,a little dissatisfied,,22.0,female,bachelor's,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,a little dissatisfied,40.0,22.0,female,bachelor's,sometimes,never married,white,"with a job, but not at work because of temporary illness, vacation, strike",0.0,"$25,000 or more"
2022,Services,moderately satisfied,,42.0,female,associate/junior college,always,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,38.0,male,bachelor's,sometimes,married,white,working full time,3.0,"$25,000 or more"
2022,Services,very satisfied,,39.0,female,graduate,often,married,white,working full time,3.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,46.0,male,high school,sometimes,divorced,white,working full time,2.0,"$25,000 or more"
2022,Wholesalers,moderately satisfied,,31.0,female,high school,sometimes,married,white,working full time,3.0,"$25,000 or more"
2022,Other,moderately satisfied,,60.0,male,high school,often,married,white,working full time,4.0,"$25,000 or more"
2022,Manufacturing,very satisfied,,58.0,male,associate/junior college,sometimes,widowed,white,working part time,2.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,57.0,male,high school,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Government/Military,very dissatisfied,,51.0,female,graduate,always,married,white,working full time,1.0,"$25,000 or more"
2022,Manufacturing,a little dissatisfied,,30.0,male,high school,always,divorced,white,working full time,0.0,"$25,000 or more"
2022,Education,a little dissatisfied,,28.0,female,graduate,often,married,white,working full time,1.0,"$25,000 or more"
2022,Healthcare,very satisfied,,,female,bachelor's,often,divorced,white,working full time,6.0,"$25,000 or more"
2022,Education,very satisfied,,50.0,male,bachelor's,sometimes,married,other,working full time,2.0,"$25,000 or more"
2022,Manufacturing,very satisfied,,,male,high school,sometimes,married,white,working full time,3.0,"$25,000 or more"
2022,Healthcare,very satisfied,,32.0,female,high school,sometimes,never married,other,working full time,1.0,"$25,000 or more"
2022,Healthcare,very satisfied,,38.0,female,bachelor's,sometimes,divorced,other,working full time,1.0,"$25,000 or more"
2022,Manufacturing,very satisfied,,61.0,female,high school,sometimes,divorced,white,working full time,1.0,"$25,000 or more"
2022,Services,very satisfied,,57.0,male,high school,hardly ever,married,white,working full time,3.0,"$25,000 or more"
2022,Services,very satisfied,48.0,30.0,female,associate/junior college,hardly ever,married,white,"with a job, but not at work because of temporary illness, vacation, strike",1.0,"$25,000 or more"
2022,Services,moderately satisfied,,36.0,male,graduate,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,57.0,male,graduate,hardly ever,married,white,working full time,2.0,"$25,000 or more"
2022,Government/Military,very satisfied,,40.0,male,high school,sometimes,never married,white,working full time,0.0,"$25,000 or more"
